concept_id	language_code	id	group	lemma	transliteration
9482	pol	644294	10	przykrywać	
9482	swe	696585	1	skinn	
9482	nno	698751	1	skinn	
9482	nob	702424	1	skinn	
9482	fin	717063	10	iho	
9482	fin	717064	10	nahka	
9482	fin	717065	10	vuota	
9482	fin	717066	10	talja	
9482	fin	717067	10	turkis	
9482	eus	821370	10	azal	
9482	eus	835714	10	larru	
9482	eus	835722	10	larruazal	
9482	arb	857729	18	جِلْد	jild
9482	fra	878484	8	cuir	
9482	fra	874280	2	peau	
9482	ell	913499	10	δέρμα	dérma
9482	ell	911523	10	φλοιός	phloiós
9482	nld	937493	2	vel	
9482	nld	935313	10	vloeitje	
9482	nld	930569	13	huid	
9482	por	979277	2	pele	
9482	ron	1017953	10	blană	
9482	ron	1008522	2	piele	
9482	lit	1056492	10	kailis	
9482	slk	1064555	10	srsť	
9482	slk	1068901	3	koža	
9482	slv	1100743	3	koža	
9482	afr	1126857	2	vel	
9482	alt	1128494	4	тере	tere
9482	amm	1128800	10	tono	
9482	arz	1129338	18	جلد	
9482	ast	1130459	2	piel	
9482	bak	1131806	4	тире	tire
9482	bel	1132539	8	скура	skura
9482	bre	1135025	20	kroc'hen	
9482	bxr	1135869	11	арhан	arhan
9482	ccc	1136011	10	s̈hama	
9482	ceb	1136314	10	panit	
9482	ces	1139173	3	kůže	
9482	che	1149150	10	цӏока	c̣oka
9482	chu	1149825	3	кожа	
9482	chv	1150057	4	тир	tir
9482	cjs	1150288	4	тере	
9482	cmn	1153223	19	皮	pi
9482	cmn	1153224	10	禽兽的外皮	qin shou de wai pi
9482	cym	1166505	20	croen	
9482	deu	1173270	2	fell	
9482	deu	1173272	2	pelz	
9482	dlg	1191208	4	тирии	tirii
9482	dsb	1191348	3	kóža	
9482	epo	1192998	2	felo	
9482	epo	1192999	13	haŭto	
9482	fry	1201348	13	hûd	
9482	fur	1202162	2	piel	
9482	gag	1202731	4	deri	
9482	gla	1203953	6	craiceann	
9482	gla	1203954	17	seiche	
9482	gle	1208183	17	seithe	
9482	gle	1208185	6	craiceann	
9482	glv	1212181	6	crackan	
9482	hat	1214180	2	po	
9482	haw	1214691	7	ʻili	
9482	hin	1215653	14	त्वचा	tvachā
9482	hun	1220846	10	bőr	
9482	hye	1229947	10	մորթի	mortʿi
9482	hye	1229948	10	մաշկ	mašk
9482	hye	1229949	10	մորթ	mortʿ
9482	kaa	1234632	4	teri	
9482	kat	1236030	10	კანი	ḳani
9482	kaz	1238528	4	тері	teri
9482	khm	1239603	10	ស្បែក	sbêk
9482	kir	1241561	4	тери	teri
9482	kjh	1242438	4	теер	teer
9482	kor	1243726	10	가죽	gajuk
9482	kor	1243727	10	살갗	salgat
9482	kor	1243728	10	피부	pibu
9482	kpy	1249967	10	гылгын	gïlgïn
9482	krc	1250016	4	тери	teri
9482	kum	1250268	4	тери	teri
9482	kum	1250269	10	оьнг	öñ
9482	lao	1250546	16	ຫນັງ	nang
9482	lat	1252170	13	cutis	
9482	mkd	1261287	3	кожа	koža
9482	mri	1267572	7	kiri	
9482	nog	1272032	4	тери	teri
9482	oci	1272360	2	pèl	
9482	pag	1273634	10	baog	
9482	roh	1274542	2	pel	
9482	rus	1281385	8	шкура	škura
9482	rus	1281386	3	кожа	koža
9482	sah	1300012	4	тирии	tirii	
9482	sun	1304348	7	kulit	
9482	tat	1305557	4	тире	tire
9482	tgk	1308275	12	пӯст	püst
9482	tgl	1309231	10	balat	
9482	tpi	1310613	1	skin	
9482	tuk	1311022	4	deri	
9482	tur	1313345	4	deri	
9482	tzm	1320212	10	ⵉⵍⵎ	ilm
9482	uig	1320405	4	تېرە	tëre
9482	vec	1325986	2	pełe	
9482	vie	1326792	10	da	
9482	xal	1331412	11	арсн	arsn
9482	zsm	1332586	7	kulit	
9482	tel	1422328	9	తోలు	tōlu
9482	tel	1438288	8	చర్మము	carmamu
9482	tam	1439598	9	தோல்	tōl
9482	mal	1593264	8	ചര്‍മ്മം	car‍mmaṃ
9482	mal	1576510	9	തൊലി	toli
9482	kan	1640775	8	ಚರ್ಮ	carma
9482	zul	1758041	5	isikhumba	
9482	tsn	1764839	10	letlalô	
9482	nso	1780181	10	mokgopa	
9482	xho	1787116	5	isikhumba	
9482	mya	1792948	10	အရေ	a.re
9482	urd	1855009	14	توچا	tucā
9482	mon	1945860	11	арьс	arʹs
72252	eng	41319	1	sand		English
72252	ita	141903	3	arena		Italian
72252	ita	141905	1	sabbia		Italian
72252	spa	180833	3	arena		Spanish
72252	cat	237703	3	arena		Catalan
72252	zho	280602	5	沙子	sha zi	Chinese, Mandarin
72252	jpn	416765	1	サンド	sando	Japanese
72252	jpn	436667	5	沙子	isago	Japanese
72252	jpn	436668	10	真砂	masago	Japanese
72252	tha	450119	10	ทราย	traai	Thai
72252	tha	502226	10	ดินทราย	din thrāy	Thai
72252	sqi	515510	10	rërë		Albanian
72252	bul	522605	4	пясък	pjasǎk	Bulgarian
72252	dan	524742	1	sand		Danish
72252	fas	533213	10	ماسه	mâsh	Persian
72252	hrv	571494	4	pijesak		Croatian
72252	isl	577501	1	sandur		Icelandic
72252	ind	606989	7	pasir		Indonesian
72252	msa	630741	7	pasir		Malay
72252	pol	683518	4	piasek		Polish
72252	swe	695323	1	sand		Swedish
72252	nno	698757	1	sand		Norwegian Nynorsk
72252	nob	702430	1	sand		Norwegian Bokmal
72252	fin	789542	10	hiekka		Finnish
72252	eus	821801	10	hondar		Basque
72252	eus	823027	3	harea		Basque
72252	arb	861469	12	رَمْل	raml	Arabic, Standard
72252	fra	874841	1	sable		French
72252	ell	922372	10	άμμος	ámmos	Greek
72252	nld	966761	1	zand		Dutch
72252	por	1007299	3	areia		Portuguese
72252	ron	1008310	10	nisip		Romanian
72252	slv	1125856	10	mivka		Slovene
72252	slv	1125857	4	pesek		Slovene
72252	afr	1128037	1	sand		Afrikaans
72252	alt	1128581	2	кумак	kumak	Altai, Southern
72252	arz	1129826	12	رمل		Arabic, Egyptian Spoken
72252	bak	1132075	2	ҡом	qom	Bashkort
72252	bel	1134359	4	пясок	pjasok	Belarusian
72252	bxr	1135916	6	элһэн	elhen	Buriat, Russia
72252	ccc	1136181	10	mas̈hkojpe		Chamicuro
72252	ces	1147168	4	písek		Czech
72252	che	1149296	2	гӏум	ġum	Chechen
72252	cho	1149336	10	shinuk		Choctaw
72252	chr	1149739	10	ᏃᏯ	noya	Cherokee
72252	chu	1149997	4	пѣсъкъ		Slavonic, Church
72252	chv	1150213	10	хӑйӑр	hăjăr	Chuvash
72252	cjs	1150369	2	қум		Shor
72252	cjs	1150370	2	қумақ		Shor
72252	cmn	1163417	5	沙子	sha zi	Chinese, Mandarin
72252	crh	1165990	2	qum		Crimean Tatar
72252	cym	1167875	10	tywod		Welsh
72252	deu	1187976	1	sand		German, Standard
72252	dlg	1191231	2	кумак	kumak	Dolgan
72252	epo	1197673	1	sablo		Esperanto
72252	fao	1200793	1	sandur		Faroese
72252	fry	1201920	1	sân		Frisian
72252	fur	1202560	1	savalon		Friulian
72252	gag	1202795	2	kum		Gagauz
72252	gla	1206526	13	gainmheach		Scottish Gaelic
72252	gle	1211299	13	gaineamh		Irish
72252	glv	1213096	13	geinnagh		Manx
72252	haw	1214912	14	one		Hawaiian
72252	hin	1218035	9	रेत	ret	Hindi
72252	hin	1218036	8	बालू	bālū	Hindi
72252	hop	1218518	10	tuuwa		Hopi
72252	hun	1227202	2	homok		Hungarian
72252	hye	1233592	10	ավազ	avaz	Armenian
72252	inh	1234388	2	гӏум	ġum	Ingush
72252	kaa	1234689	2	qum		Karakalpak
72252	kat	1238031	10	ქვიშა	kviša	Georgian
72252	kat	1238032	10	სილა	sila	Georgian
72252	kaz	1239292	2	құм	qum	Kazakh
72252	khm	1240948	11	ខ្សាច់	khsach	Khmer
72252	kir	1242302	2	кум	kum	Kirghiz
72252	kjh	1242529	2	хум	xum	Khakas
72252	kor	1249294	10	모래	morae	Korean
72252	krc	1250150	2	къум	kʺum	Karachay-Balkar
72252	krc	1250151	10	юзмез	yuzmez	Karachay-Balkar
72252	kum	1250363	2	хум	hum	Kumyk
72252	lao	1251157	10	ດິນຊາຍ	din sāi	Lao
72252	lat	1254473	3	arena		Latin
72252	lat	1254474	3	harena		Latin
72252	lat	1254475	10	ramentum		Latin
72252	ltg	1256708	10	smiļkts		Latgalian
72252	mkd	1265347	4	песок	pesok	Macedonian
72252	mlt	1267240	10	borra		Maltese
72252	mri	1267954	14	one		Maori
72252	nav	1271304	10	séí		Navajo
72252	nay	1271480	10	tune		Narrinyeri
72252	nog	1272070	2	кум	kum	Nogai
72252	oci	1273106	1	sabla		Occitan
72252	oci	1273107	3	arena		Occitan
72252	roh	1275245	1	sablun		Romansh
72252	rup	1276171	3	arinã		Aromanian
72252	rus	1295397	4	песок	pesok	Russian
72252	sah	1300141	2	кумах	kumax	Yakut
72252	scn	1301305	3	rina		Sicilian
72252	tat	1305963	2	ком	qom	Tatar
72252	tgk	1308934	10	рег	reg	Tajiki
72252	tgl	1310176	10	buhangin		Tagalog
72252	tuk	1311560	2	gum		Turkmen
72252	tuk	1311561	10	çäge		Turkmen
72252	tur	1318794	2	kum		Turkish
72252	tyv	1320202	6	элезин	äläzïn	Tuva
72252	tyv	1320203	2	кум	kum	Tuva
72252	uig	1320588	2	قۇم	qum	Uyghur
72252	ukr	1323718	4	пісок	pisok	Ukrainian
72252	vie	1330077	11	cát		Vietnamese
72252	xal	1331488	6	элсн	elsn	Kalmyk-Oirat
72252	zsm	1334851	7	pasir		Malay, Standard
72252	asm	1415207	8	বালি	bali	Assamese
72252	tel	1431320	10	ఇసుక	isuka	Telugu
72252	tam	1445538	15	மணல்	maṇal	Tamil
72252	san	1465784	8	वालुका	vālukā	Sanskrit
72252	pan	1529780	9	ਰੇਤਾ	retā	Punjabi, Eastern
72252	ori	1550731	8	ବାଲୁକା	baluka	Odia
72252	mal	1585000	15	മണല്‍	maṇal‍	Malayalam
72252	mal	1585001	8	വാലുക	vāluka	Malayalam
72252	mni	1609281	10	lyqoi		Manipuri
72252	kok	1620750	9	रेंव	rẽv	Konkani
72252	ben	1696302	8	বালি	bali	Bengali
72252	ben	1696303	8	বালুকা	baluka	Bengali
72252	brx	1713799	8	बाला	bālā	Bodo
72252	zul	1763690	10	isihlabathi		Zulu
72252	tsn	1768950	10	mošawa		Tswana
72252	tsn	1773956	10	motlhaba		Tswana
72252	tsn	1773957	10	sesiti		Tswana
72252	mya	1792451	10	နှင်း	hnang:	Burmese
72252	guj	1802309	9	રેત	ret	Gujarati
72252	guj	1807002	8	બાલુકા	bālukā	Gujarati
72252	guj	1807006	8	વાલુકા	vālukā	Gujarati
72252	nep	1829303	8	बालुवा	bāluwā	Nepali
72252	nep	1829304	9	रेत	reta	Nepali
72252	urd	1843414	9	ریت	rit	Urdu
72252	urd	1843415	8	بالو	bālu	Urdu
72252	kas	1872030	10	سٮ۪کھ	sٮ۪kh	Kashmiri
98263	eng	123802	1	eat	
98263	spa	172709	1	comer	
98263	cat	206670	10	cruspir-se	
98263	cat	206671	10	jalar	
98263	cat	206672	10	menjar-se	
98263	cat	198512	4	menjar	
98263	zho	292933	10	吃东西	chi dong xi
98263	jpn	376427	10	召上がる	meshiagaru
98263	jpn	365678	10	頂く	itadaku
98263	jpn	376431	10	食する	shokusuru
98263	jpn	376432	10	食べる	taberu
98263	jpn	376434	10	食う	kuu
98263	tha	442417	3	กิน	gin
98263	tha	447491	10	ซัด	sát
98263	tha	450447	11	ทาน	taan
98263	tha	458943	10	รับประทาน	rạb prathān
98263	tha	481495	10	เสวย	swə̌əi
98263	tha	481496	10	ฉัน	chǎn
98263	tha	507227	10	แดก	dɛ̀ɛk
98263	sqi	509972	10	ushqim	
98263	bul	517800	10	храня се	hranja se
98263	bul	517801	1	ям	jam
98263	dan	523989	1	æde	
98263	dan	523990	12	spise	
98263	hrv	551901	1	jesti	
98263	hrv	551902	1	pojesti	
98263	isl	579942	1	éta	
98263	isl	575777	10	borða	
98263	ind	583971	3	makan	
98263	msa	608067	3	makan	
98263	swe	692911	1	äta	
98263	nno	698094	1	ete	
98263	nob	701711	12	spise	
98263	fin	796187	9	syödä	
98263	eus	822884	10	jan	
98263	arb	852301	13	أَكَلَ	ʾakala
98263	fra	868192	4	manger	
98263	ell	914339	10	τρώω	trṓō
98263	nld	932145	1	eten	
98263	por	975857	1	comer	
98263	ron	1015546	4	mânca	
98263	slv	1091478	1	jesti	
98263	abk	1126539	10	афара	āfārā
98263	afr	1128124	1	eet	
98263	amh	1128785	10	መብላት	mäblat
98263	arz	1129874	13	أكل	
98263	ast	1131575	10	yantar	
98263	ast	1131576	10	xintar	
98263	bel	1134505	1	есці	jesci
98263	bel	1134506	1	есьці	jesʹci
98263	blt	1134664	3	kin	
98263	bqi	1134863	10	خردن	
98263	ceb	1136406	3	kaun	
98263	ceb	1136407	3	kaon	
98263	ces	1148335	1	jíst	
98263	ces	1148336	10	sníst	
98263	che	1149308	10	даа	daa
98263	chu	1150013	1	ꙗсти	
98263	chu	1150014	10	ⱑⱄⱅⰹ	
98263	crh	1166012	10	aşamaq	
98263	cym	1168058	10	bwyta	
98263	deu	1171272	1	essen	
98263	dsb	1191536	1	jěsć	
98263	epo	1198395	4	manĝi	
98263	fao	1200947	1	eta	
98263	fij	1201133	10	daliga	
98263	fry	1202020	1	ite	
98263	fur	1202639	4	mangjâ	
98263	gle	1211578	1	ith	
98263	grc	1213643	1	ἔδω	édō
98263	grc	1213644	1	ἐσθίω	esthíō
98263	hat	1214148	4	manje	
98263	hil	1215056	3	kaon	
98263	hil	1215057	10	ab-ab	
98263	hin	1215420	2	खाना	khānā
98263	hsb	1218704	1	jěsć	
98263	hun	1228168	9	eszik	
98263	hye	1233961	10	ուտել	utel
98263	jav	1234621	14	dhahar	
98263	kal	1235045	10	nerivoq	
98263	kat	1237140	10	ჭამა	č̣ama
98263	kaz	1239348	8	жеу	jew
98263	khm	1241069	10	ញ៉ាំ	nhăm
98263	khm	1241070	10	ពិសា	pĭsa
98263	khm	1241071	10	ស៊ី	si
98263	kir	1242380	8	жеш	ceş
98263	kor	1249730	10	먹다	meokda
98263	kor	1249731	10	드시다	deusida
98263	lao	1251238	3	ກິນ	kin
98263	lao	1251239	11	ທານ	thān
98263	lat	1255162	1	edo	
98263	lat	1255163	1	comedo	
98263	lat	1255164	4	manduco	
98263	ltz	1258184	1	iessen	
98263	ltz	1258185	10	buffen	
98263	ltz	1258186	1	friessen	
98263	luo	1258366	10	chamo	
98263	mkd	1265771	1	јаде	jade
98263	mlt	1267357	13	kiel	
98263	mri	1267546	3	kai	
98263	nap	1269827	4	mangià	
98263	nap	1269828	4	magnà	
98263	nav	1271404	10	ayą́	
98263	oss	1273632	10	хæрын	xæryn
98263	ppl	1274134	10	-kwa	
98263	ppl	1274135	10	-cua	
98263	rap	1274246	3	kai	
98263	rgn	1274305	4	magnê	
98263	roh	1275433	4	mangiar	
98263	roh	1275434	4	magliar	
98263	rup	1276328	4	mãc	
98263	rus	1298047	1	есть	jestʹ
98263	sin	1302647	2	කනවා	kanavā
98263	sot	1303657	7	ja	
98263	sun	1304436	10	tuang	
98263	sun	1304437	10	neda	
98263	sun	1304438	14	dahar	
98263	sun	1304439	10	lebok	
98263	sun	1304440	10	nyatu	
98263	sun	1304441	10	lolodok	
98263	sun	1304442	10	jajablog	
98263	tat	1305994	10	аша-рга	aşa-rga
98263	tgk	1308982	10	хӯрдан	xürdan
98263	tgl	1310276	3	kain	
98263	tgl	1310277	10	kumain	
98263	tgl	1310278	3	kainin	
98263	tpi	1310834	3	kai	
98263	tuk	1311603	8	iýmek	
98263	tur	1312726	8	yemek	
98263	ukr	1323956	1	їсти	jisty
98263	vie	1330403	10	ăn	
98263	vie	1330404	10	ăn cơm	
98263	yua	1331653	10	hanal	
98263	yue	1332046	10	食	
98263	yue	1332047	10	吃	
98263	zsm	1335042	3	makan	
98263	asm	1413075	2	খোৱা	khüa
98263	asm	1413077	10	গিলা	gila
98263	tel	1428820	6	తిను	tinu
98263	tel	1428819	10	ఆరగించు	āragiñcu
98263	tam	1443962	6	திண்ணு	tiṇṇu
98263	tam	1443963	10	உண்ணு	uṇṇu
98263	san	1462582	2	खाद्	khād
98263	pan	1527307	10	ਛੱਕਣਾ	chakkaṇā
98263	pan	1526908	10	ਾਣਾ	āṇā
98263	ori	1548436	10	ଆହାର କରିବା	aharô kôriba
98263	ori	1543940	2	ଖାଇବା	khaiba
98263	mal	1582190	6	തിന്നുക	tinnuka
98263	mal	1582630	10	കഴിക്കുക	kaḻikkuka
98263	mni	1607869	10	cab	
98263	mni	1607870	10	hab	
98263	kok	1618948	2	खावप	khāvap
98263	kok	1618949	10	आहार घेवप	āhār ghevap
98263	kan	1641056	10	ಭಕ್ಷಿಸು	bhakṣisu
98263	kan	1641057	6	ತಿನ್ನು	tinnu
98263	kan	1641059	10	ಭೋಜಿಸು	bhōjisu
98263	ben	1694498	2	খাওয়া	khaoয়a
98263	zul	1757768	7	dla	
98263	tsn	1766909	7	ja	
98263	mya	1792516	10	စား	ca:
98263	guj	1803525	10	જમવું	jamvũ
98263	guj	1803526	2	ખાવું	khāvũ
98263	nep	1827850	10	भोजनगर्नु	bhojanagarnu
98263	nep	1827742	2	खानु	khānu
98263	nep	1827851	10	हसुर्नु	hasurnu
98263	urd	1840731	2	کھانا	kھānā
98263	kas	1870378	2	کھیوٚن	khyon
98263	mon	1944418	10	идэх	ideh
10960	eng	17589	1	wing		English
10960	ita	163516	3	ala		Italian
10960	spa	177664	3	ala		Spanish
10960	cat	211992	3	ala		Catalan
10960	zho	311715	4	机翼	ji yi	Chinese, Mandarin
10960	zho	284086	8	翅膀	chi bang	Chinese, Mandarin
10960	jpn	385686	1	ウィング	wingu	Japanese
10960	jpn	385687	1	ウイング	uingu	Japanese
10960	jpn	385688	8	羽	hane	Japanese
10960	jpn	383430	8	羽根	hane	Japanese
10960	jpn	385689	4	翼	tsubasa	Japanese
10960	sqi	512392	10	krah		Albanian
10960	bul	519049	2	крило	krilo	Bulgarian
10960	dan	524258	1	vinge		Danish
10960	hrv	556143	2	krilo		Croatian
10960	isl	575372	1	vængur		Icelandic
10960	ind	596033	6	sayap		Indonesian
10960	ind	596035	5	kepak		Indonesian
10960	msa	620475	6	sayap		Malay
10960	msa	620477	5	kepak		Malay
10960	pol	645322	2	uskrzydlić		Polish
10960	pol	645323	2	skrzydło		Polish
10960	pol	645324	2	uskrzydlać		Polish
10960	swe	694672	1	vinge		Swedish
10960	nno	698339	1	veng		Norwegian Nynorsk
10960	nno	698340	1	venge		Norwegian Nynorsk
10960	nob	701971	1	vinge		Norwegian Bokmal
10960	fin	717082	10	siipi		Finnish
10960	eus	822699	10	hego		Basque
10960	eus	822724	10	hegal		Basque
10960	arb	857601	10	جَنَاح	janāḥ	Arabic, Standard
10960	fra	880338	3	aile		French
10960	ell	920484	10	πτέρυγα	ptéruga	Greek
10960	ell	920485	10	πτέρυξ	ptérux	Greek
10960	ell	920486	10	φτερούγα	phteroúga	Greek
10960	ell	920487	10	φτερό	phteró	Greek
10960	nld	938589	9	vleugel		Dutch
10960	por	980555	3	ala		Portuguese
10960	por	980556	3	asa		Portuguese
10960	ron	1009143	10	aripă		Romanian
10960	ron	1009144	10	aripioară		Romanian
10960	lit	1055655	12	sparnas		Lithuanian
10960	slk	1068044	2	krídlo		Slovak
10960	slv	1102145	2	krilo		Slovene
10960	cmn	1153383	4	机翼	ji yi	Chinese, Mandarin
10960	deu	1173543	9	flügel		German, Standard
10960	gla	1204020	11	sgiath		Scottish Gaelic
10960	gle	1208268	11	sciathán		Irish
10960	hun	1220945	10	szárny		Hungarian
10960	hye	1230006	10	թև	tʿew	Armenian
10960	rus	1281595	2	крыло	krylo	Russian
10960	tur	1313424	10	kanat		Turkish
10960	asm	1406489	10	ডেউকা	deuka	Assamese
10960	asm	1406492	13	পাখি	pakhi	Assamese
10960	tel	1422985	17	రెక్క	rekka	Telugu
10960	tam	1439835	17	இறக்கை	iṟakkai	Tamil
10960	san	1454935	13	पक्षः	pakṣaḥ	Sanskrit
10960	pan	1521011	13	ਪੰਖ	paṅkh	Punjabi, Eastern
10960	pan	1521524	12	ਪਰ	par	Punjabi, Eastern
10960	ori	1543319	16	ଡେଣା	ḍeṇa	Odia
10960	mal	1576699	10	ചിറകു്	ciṟakŭ	Malayalam
10960	kok	1615430	13	पांखाटो	pāṅkhāṭo	Konkani
10960	kok	1615431	13	पांखां	pāṅkhā̃	Konkani
10960	kan	1631982	17	ರೆಕ್ಕೆ	rekke	Kannada
10960	ben	1690367	16	ডানা	ḍana	Bengali
10960	ben	1690368	13	পাখনা	pakhna	Bengali
10960	brx	1707718	10	गां	gā̃	Bodo
10960	zul	1761112	14	iphiko		Zulu
10960	tsn	1768213	15	lefuka		Tswana
10960	nso	1780155	15	lefego		Sotho, Northern
10960	xho	1788610	14	iphiko		Xhosa
10960	mya	1793665	10	တောင်ပံ	taungpam	Burmese
10960	guj	1795185	13	પંખ	paṅkh	Gujarati
10960	guj	1795186	12	પર	par	Gujarati
10960	nep	1823117	12	पार्श	pārśa	Nepali
10960	nep	1823118	13	पखेटा	pakheṭā	Nepali
10960	urd	1835766	12	پر	pr	Urdu
10960	urd	1835767	13	پنکھ	pnkھ	Urdu
10960	kas	1867479	12	پَر	par	Kashmiri
10960	kas	1867480	13	پَکھ	pakh	Kashmiri
10960	mon	1949288	10	далавч	dalavč	Mongolian, Halh
37	eng	32	1	animal	
37	eng	33	10	animate being	
37	eng	34	3	beast	
37	eng	35	10	brute	
37	eng	36	9	creature	
37	eng	37	2	fauna	
37	ita	152716	2	fauna	
37	zho	165403	12	动物群	dong wu qun
37	spa	166207	1	animal	
37	spa	166208	3	bestia	
37	spa	166209	9	criatura	
37	spa	166210	2	fauna	
37	cat	198449	1	animal	
37	cat	226203	2	fauna	
37	cat	228035	9	criatura	
37	cat	207160	3	bèstia	
37	glg	241088	9	criatura	
37	glg	241196	2	fauna	
37	glg	241356	1	animal	
37	glg	241476	3	besta	
37	jpn	351962	10	4つ脚	4tsu ashi
37	jpn	351963	10	4つ足	4tsu ashi
37	jpn	351964	1	アニマル	animaru
37	jpn	351965	12	動物	do-butsu
37	jpn	351966	10	四つ脚	yottsu ashi
37	jpn	351967	10	四つ足	yottsu ashi
37	jpn	351968	10	毛の荒物	ke no aramono
37	jpn	351969	10	獣	shishi
37	jpn	351970	10	獣畜	shishi 畜
37	jpn	351971	10	珍獣	chinju-
37	jpn	351554	10	生体	seitai
37	jpn	351550	10	生き物	ikimono
37	jpn	351972	10	生類	sho-rui
37	jpn	351973	10	鳥獣	cho-ju-
37	tha	461921	18	สัตว์	s̄ạtw̒
37	tha	461974	10	สัตว์ป่า	s̄ạtw̒ p̀ā
37	tha	462512	10	สิ่งมีชีวิต	s̄ìng mī chīwit
37	tha	506617	10	เดียรัจฉาน	deīyrạcc̄hān
37	tha	506618	10	สัตว์เดียรัจฉาน	s̄ạtw̒ deīyrạcc̄hān
37	sqi	509935	10	kafshë	
37	sqi	509936	3	bishë	
37	sqi	509937	10	shtazë	
37	sqi	509938	10	krijesë	
37	sqi	509939	2	fauna	
37	bul	515939	15	животно	jivotno
37	dan	522827	11	dyr	
37	dan	522828	20	dyreart	
37	dan	522829	10	kræ	
37	fas	527264	5	حیوانی	hivâni
37	fas	527638	13	جانور	jânur
37	fas	527639	5	حیوان	hivân
37	fas	527640	13	جانوری	jânuri
37	fas	527641	10	حس و حرکت	hs u hrkt
37	fas	527643	10	جانداران	jândârân
37	hrv	544931	15	životinja	
37	isl	578050	10	skynleysingi	
37	isl	579457	10	kvikindi	
37	isl	579825	11	dýr	
37	isl	583151	10	málleysingi	
37	isl	579810	10	skepna	
37	ind	583848	17	binatang	
37	ind	583849	2	fauna	
37	ind	583850	18	satwa	
37	ind	583851	10	binatang buas	
37	ind	583852	5	hewan	
37	ind	583853	10	margasatwa	
37	msa	607953	17	binatang	
37	msa	607954	2	fauna	
37	msa	607955	18	satwa	
37	msa	607957	5	haiwan	
37	pol	635220	16	zwierzę	
37	pol	635221	9	kreatura	
37	swe	692662	11	djur	
37	nno	697191	11	dyr	
37	nno	697192	20	dyreart	
37	nno	697193	26	krek	
37	nob	700622	11	dyr	
37	nob	700623	20	dyreart	
37	nob	700624	26	krek	
37	fin	704728	7	eläin	
37	fin	704712	10	olento	
37	fin	704729	10	elukka	
37	fin	704730	10	elollinen olento	
37	fin	704731	10	järjetön luontokappale	
37	fin	704732	2	fauna	
37	fin	704733	10	eläimistö	
37	eus	824954	2	fauna	
37	eus	832682	1	animalia	
37	eus	834054	10	abere	
37	heb	845741	10	בַּעַל-חַיִּים	baʿal-ḥayyīm
37	heb	845742	5	חַיָּה	ḥayyā
37	arb	855212	5	حَيَوَان	ḥayawān
37	arb	856057	10	بَهِيْمَة	bahiyma
37	arb	856427	10	دَابَّة	dābba
37	arb	857913	10	كَائِن حَيّ	kāʾin ḥayy
37	arb	859141	25	مَخْلُوق	maḵlūq
37	arb	863682	10	وَحْش	waḥš
37	fra	864923	3	bête	
37	fra	864924	9	créature	
37	fra	864925	2	faune	
37	fra	864926	1	animal	
37	fra	864751	10	être	
37	ell	921513	19	ζώο	zṓo
37	nld	928607	10	wezen	
37	nld	942539	8	schepsel	
37	nld	942540	9	creatuur	
37	nld	937874	3	beest	
37	nld	937026	11	dier	
37	por	967493	1	animal	
37	por	967494	3	besta	
37	por	967495	3	bicho	
37	por	967340	9	criatura	
37	ron	1011966	1	animal	
37	ron	1017703	9	creatură	
37	ron	1017704	15	jivină	
37	ron	1017705	10	lighioană	
37	ron	1017706	10	necuvântător	
37	lit	1054811	10	gyvulys	
37	lit	1061929	10	gyvūnas	
37	lit	1063022	16	žvėris	
37	slk	1069476	27	živočích	
37	slk	1081876	16	zviera	
37	slv	1088826	10	živo bitje	
37	slv	1088958	2	favna	
37	slv	1088959	10	žival	
37	afr	1126737	11	dier	
37	ale	1128433	10	algax	
37	alt	1128485	4	амыт	amït
37	arg	1128931	1	animal	
37	ast	1130365	1	animal	
37	bak	1131780	5	хайуан	xayuan
37	bar	1132134	28	viech	
37	bel	1132341	10	жывёла	žyvjóla
37	bel	1132342	16	звер	zvjer
37	bel	1132339	23	істота	istota
37	bel	1132340	10	стварэнне	stvarennje
37	bor	1134780	10	barögö	
37	bre	1134946	10	loen	
37	bre	1134947	1	aneval	
37	ceb	1136306	10	mananap	
37	ces	1138135	27	živočich	
37	ces	1138136	16	zvíře	
37	ces	1138126	22	tvor	
37	chr	1149366	10	ᎦᎾᏝᎢ	ganatlai
37	chv	1150047	10	чĕрчун	čĕrčun
37	cmn	1151850	12	动物	dong wu
37	cym	1166373	1	anifail	
37	cym	1166374	10	mil	
37	cym	1166375	9	creadur	
37	deu	1171265	11	tier	
37	deu	1171255	10	geschöpf	
37	deu	1171266	9	kreatur	
37	deu	1171267	28	vieh	
37	dsb	1191311	16	zwěrje	
37	epo	1192399	1	animalo	
37	epo	1192395	10	estulo	
37	fry	1201267	11	dier	
37	fry	1201268	3	bist	
37	fry	1201269	8	skepsel	
37	gla	1203500	10	beathach	
37	gla	1203501	6	ainmhidh	
37	gla	1203502	9	creutair	
37	gle	1207785	6	ainmhí	
37	grc	1213240	19	ζῷον	zôion
37	hat	1214146	1	animal	
37	hat	1214147	10	zannimo	
37	hin	1215416	28	पशु	paśu
37	hin	1215417	13	जानवर	jānvar
37	hun	1220029	10	állat	
37	hye	1228960	10	կենդանի	kendani
37	jav	1234482	5	kewan	
37	kal	1234718	10	uumasoq	
37	kat	1235838	10	ცხოველი	cxoveli
37	kaz	1238464	13	жануар	janwar
37	kaz	1238465	5	хайуан	xaywan
37	kaz	1238466	5	айуан	aywan
